Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
144,US-2025-1075,2025-04-30,2025-05-05,Standard Class,CUST-0289,Nancy Garcia,Consumer,Miami,Florida,South,Furniture,Chairs,Novimex Executive Chair,6,0,3576.42,598.71
145,US-2025-1076,2025-02-12,2025-02-17,First Class,CUST-0042,Nancy Rodriguez,Home Office,Nashville,Tennessee,South,Technology,Phones,Samsung Galaxy,9,0,4219.02,1158.89
146,US-2023-1077,2023-01-08,2023-01-10,Second Class,CUST-0153,Robert Davis,Corporate,Nashville,Tennessee,South,Office Supplies,Art,Sharpie Markers,8,0,214.8,65.37
147,US-2023-1078,2023-08-20,2023-08-22,First Class,CUST-0339,David Anderson,Corporate,Portland,Oregon,West,Furniture,Chairs,Hon Task Chair,2,0.1,678.01,52.89
148,US-2023-1078,2023-08-20,2023-08-22,First Class,CUST-0339,David Anderson,Corporate,Portland,Oregon,West,Technology,Accessories,Logitech Mouse,7,0.1,882.63,157.63
149,US-2023-1078,2023-08-20,2023-08-22,First Class,CUST-0339,David Anderson,Corporate,Portland,Oregon,West,Technology,Accessories,Anker Power Bank,4,0.15,841.5,41.84
150,US-2024-1079,2024-10-18,2024-10-21,Standard Class,CUST-0155,Jessica Thomas,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,Acco Binder,9,0.4,254.5,37.0
151,US-2025-1080,2025-02-19,2025-02-25,Standard Class,CUST-0164,John Miller,Home Office,Denver,Colorado,West,Office Supplies,Supplies,Fiskars Scissors,4,0.15,93.7,19.81
152,US-2023-1081,2023-04-29,2023-05-05,Standard Class,CUST-0212,Michael Hernandez,Corporate,Miami,Florida,South,Office Supplies,Fasteners,Staples in Bulk Pack,8,0,171.84,43.16
153,US-2024-1082,2024-01-26,2024-01-28,Second Class,CUST-0138,Margaret Johnson,Corporate,Nashville,Tennessee,South,Furniture,Chairs,Novimex Executive Chair,4,0,2112.84,399.87
154,US-2023-1083,2023-02-01,2023-02-04,Second Class,CUST-0098,Linda Johnson,Home Office,Houston,Texas,Central,Technology,Accessories,SanDisk USB Drive,4,0.2,551.49,24.91
155,US-2023-1083,2023-02-01,2023-02-04,Second Class,CUST-0098,Linda Johnson,Home Office,Houston,Texas,Central,Office Supplies,Fasteners,Acco Paper Clips,5,0.3,35.94,2.39
156,US-2023-1083,2023-02-01,2023-02-04,Second Class,CUST-0098,Linda Johnson,Home Office,Houston,Texas,Central,Technology,Copiers,Hewlett Packard Copier,4,0.1,6017.8,786.11
157,US-2024-1084,2024-03-29,2024-04-05,Second Class,CUST-0075,Thomas Rodriguez,Consumer,San Francisco,California,West,Office Supplies,Labels,Avery Address Labels,4,0,44.96,12.51
158,US-2024-1084,2024-03-29,2024-04-05,Second Class,CUST-0075,Thomas Rodriguez,Consumer,San Francisco,California,West,Office Supplies,Fasteners,Acco Paper Clips,8,0.15,164.76,21.86
159,US-2023-1085,2023-12-11,2023-12-18,Second Class,CUST-0181,Karen Williams,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Nokia Lumia,1,0,932.63,218.7
160,US-2023-1085,2023-12-11,2023-12-18,Second Class,CUST-0181,Karen Williams,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Hon 3-Shelf Bookcase,3,0,1165.77,147.81
161,US-2023-1086,2023-01-19,2023-01-22,Standard Class,CUST-0259,Anthony Rodriguez,Corporate,Charlotte,North Carolina,South,Technology,Copiers,Xerox WorkCentre Copier,8,0.1,2579.11,239.43
162,US-2023-1086,2023-01-19,2023-01-22,Standard Class,CUST-0259,Anthony Rodriguez,Corporate,Charlotte,North Carolina,South,Furniture,Tables,Bush Computer Table,1,0.15,418.05,-0.99
163,US-2024-1087,2024-01-03,2024-01-05,Standard Class,CUST-0050,Mark Johnson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Acco Paper Clips,7,0.4,16.04,0.4
164,US-2024-1087,2024-01-03,2024-01-05,Standard Class,CUST-0050,Mark Johnson,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,Crayola Colored Pencils,2,0.2,75.44,13.57
165,US-2023-1088,2023-07-11,2023-07-16,Standard Class,CUST-0195,Thomas Rodriguez,Corporate,Miami,Florida,South,Office Supplies,Paper,Adams Carbonless Paper,7,0,278.32,87.48
166,US-2023-1088,2023-07-11,2023-07-16,Standard Class,CUST-0195,Thomas Rodriguez,Corporate,Miami,Florida,South,Technology,Phones,Samsung Galaxy,4,0.15,3390.89,378.75
167,US-2024-1089,2024-07-09,2024-07-11,First Class,CUST-0039,Joseph Lopez,Home Office,San Francisco,California,West,Furniture,Tables,Bretford Round Table,4,0.2,1796.38,86.55
168,US-2024-1089,2024-07-09,2024-07-11,First Class,CUST-0039,Joseph Lopez,Home Office,San Francisco,California,West,Office Supplies,Paper,Easy-staple Paper,3,0.1,94.9,23.0
169,US-2024-1090,2024-11-10,2024-11-15,First Class,CUST-0387,Linda Williams,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,Bretford Round Table,2,0.2,701.46,-31.46
170,US-2024-1090,2024-11-10,2024-11-15,First Class,CUST-0387,Linda Williams,Home Office,Philadelphia,Pennsylvania,East,Technology,Copiers,Hewlett Packard Copier,1,0.2,2117.0,132.6
171,US-2024-1091,2024-04-12,2024-04-16,Standard Class,CUST-0284,William Gonzalez,Corporate,Denver,Colorado,West,Office Supplies,Labels,Avery Address Labels,2,0,8.6,2.13
172,US-2024-1091,2024-04-12,2024-04-16,Standard Class,CUST-0284,William Gonzalez,Corporate,Denver,Colorado,West,Office Supplies,Envelopes,Globe-Weis Envelope,6,0,41.64,6.12
173,US-2025-1092,2025-01-07,2025-01-11,Standard Class,CUST-0053,Richard Rodriguez,Consumer,Chicago,Illinois,Central,Office Supplies,Envelopes,Staple Envelope,1,0.1,5.69,1.02
174,US-2024-1093,2024-10-26,2024-10-31,Standard Class,CUST-0007,Susan Johnson,Corporate,Denver,Colorado,West,Technology,Accessories,Belkin Charger,7,0,443.17,43.03
175,US-2023-1094,2023-10-26,2023-10-28,Standard Class,CUST-0086,Thomas Brown,Corporate,San Francisco,California,West,Furniture,Tables,Lesro Conference Table,8,0,4535.36,-105.48
176,US-2023-1094,2023-10-26,2023-10-28,Standard Class,CUST-0086,Thomas Brown,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Globe-Weis Envelope,7,0,229.25,35.23
177,US-2023-1095,2023-10-06,2023-10-10,Standard Class,CUST-0165,Barbara Miller,Home Office,Orlando,Florida,South,Technology,Machines,Lexmark Printer,8,0.2,17373.25,546.76
178,US-2024-1096,2024-07-28,2024-08-02,Standard Class,CUST-0187,Richard Jones,Consumer,Minneapolis,Minnesota,Central,Furniture,Bookcases,Hon 3-Shelf Bookcase,4,0,924.0,113.84
179,US-2024-1096,2024-07-28,2024-08-02,Standard Class,CUST-0187,Richard Jones,Consumer,Minneapolis,Minnesota,Central,Technology,Copiers,Xerox WorkCentre Copier,8,0,6519.68,607.44
180,US-2024-1096,2024-07-28,2024-08-02,Standard Class,CUST-0187,Richard Jones,Consumer,Minneapolis,Minnesota,Central,Furniture,Furnishings,Seth Thomas Clock,2,0.1,176.54,9.81
181,US-2024-1096,2024-07-28,2024-08-02,Standard Class,CUST-0187,Richard Jones,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Envelopes,Poly String Envelope,1,0,32.26,9.48
182,US-2023-1097,2023-06-24,2023-06-26,Second Class,CUST-0394,Jessica Brown,Consumer,Nashville,Tennessee,South,Office Supplies,Envelopes,Globe-Weis Envelope,7,0,48.44,6.08
183,US-2025-1098,2025-11-28,2025-12-04,Standard Class,CUST-0298,Joseph Miller,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Binders,Wilson Jones Binder,1,0,46.04,13.82
184,US-2023-1099,2023-06-25,2023-06-27,Standard Class,CUST-0374,Nancy Smith,Consumer,Charlotte,North Carolina,South,Office Supplies,Supplies,Stanley Bostitch Stapler,8,0.15,83.78,10.31
185,US-2023-1099,2023-06-25,2023-06-27,Standard Class,CUST-0374,Nancy Smith,Consumer,Charlotte,North Carolina,South,Furniture,Bookcases,Sauder Library Bookcase,1,0.15,332.5,19.71
186,US-2023-1100,2023-12-03,2023-12-10,Second Class,CUST-0125,Margaret Hernandez,Home Office,San Antonio,Texas,Central,Office Supplies,Supplies,Fiskars Scissors,7,0,365.61,85.67
187,US-2025-1101,2025-03-21,2025-03-23,Standard Class,CUST-0378,David Gonzalez,Home Office,San Diego,California,West,Furniture,Chairs,Global Deluxe Chair,5,0.2,1855.12,-212.15
188,US-2023-1102,2023-07-28,2023-08-03,Standard Class,CUST-0096,Patricia Lopez,Corporate,Columbus,Ohio,East,Office Supplies,Supplies,Acme Trimmer,6,0.15,253.83,39.79
189,US-2024-1103,2024-12-13,2024-12-17,First Class,CUST-0235,Nancy Brown,Home Office,San Antonio,Texas,Central,Office Supplies,Paper,HP Multipurpose Paper,6,0,58.32,6.75
190,US-2024-1103,2024-12-13,2024-12-17,First Class,CUST-0235,Nancy Brown,Home Office,San Antonio,Texas,Central,Office Supplies,Envelopes,Globe-Weis Envelope,3,0.1,65.53,9.94
191,US-2023-1104,2023-12-21,2023-12-27,Standard Class,CUST-0086,Thomas Brown,Corporate,Seattle,Washington,West,Office Supplies,Storage,Iris Storage Box,1,0,126.31,20.97
192,US-2025-1105,2025-11-01,2025-11-08,Standard Class,CUST-0254,Mark Davis,Corporate,Nashville,Tennessee,South,Office Supplies,Binders,Avery Durable Binder,1,0,72.65,5.68
193,US-2025-1105,2025-11-01,2025-11-08,Standard Class,CUST-0254,Mark Davis,Corporate,Nashville,Tennessee,South,Office Supplies,Labels,Avery Address Labels,8,0.2,114.18,13.0
194,US-2025-1106,2025-11-12,2025-11-14,First Class,CUST-0294,Michael Wilson,Consumer,San Francisco,California,West,Office Supplies,Storage,Sterilite File Box,9,0.1,505.85,108.25
195,US-2025-1106,2025-11-12,2025-11-14,First Class,CUST-0294,Michael Wilson,Consumer,San Francisco,California,West,Office Supplies,Art,Crayola Colored Pencils,1,0,33.68,9.23
196,US-2025-1106,2025-11-12,2025-11-14,First Class,CUST-0294,Michael Wilson,Consumer,San Francisco,California,West,Office Supplies,Paper,HP Multipurpose Paper,4,0.1,177.16,20.84
197,US-2025-1107,2025-05-26,2025-05-29,Standard Class,CUST-0316,Linda Jones,Consumer,Columbus,Georgia,South,Furniture,Tables,Bush Computer Table,9,0.4,1177.58,-161.14
198,US-2024-1108,2024-07-01,2024-07-07,Same Day,CUST-0348,Robert Wilson,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Canon Imageclass Printer,3,0.15,2069.68,366.58
199,US-2024-1108,2024-07-01,2024-07-07,Same Day,CUST-0348,Robert Wilson,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,Hewlett Packard Copier,3,0,7309.41,976.22
200,US-2024-1108,2024-07-01,2024-07-07,Same Day,CUST-0348,Robert Wilson,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Adams Carbonless Paper,9,0.15,349.91,80.24
201,US-2025-1109,2025-07-20,2025-07-25,First Class,CUST-0168,Mary Hernandez,Home Office,New York City,New York,East,Furniture,Furnishings,Advantus Wall Clock,2,0,324.4,62.3
202,US-2025-1109,2025-07-20,2025-07-25,First Class,CUST-0168,Mary Hernandez,Home Office,New York City,New York,East,Technology,Copiers,Hewlett Packard Copier,6,0,20189.22,3522.68
203,US-2025-1109,2025-07-20,2025-07-25,First Class,CUST-0168,Mary Hernandez,Home Office,New York City,New York,East,Office Supplies,Supplies,Stanley Bostitch Stapler,1,0.15,7.18,1.57
204,US-2023-1110,2023-02-03,2023-02-05,Standard Class,CUST-0081,Patricia Martinez,Corporate,Boston,Massachusetts,East,Office Supplies,Binders,Wilson Jones Binder,3,0.3,166.59,-4.44
205,US-2023-1110,2023-02-03,2023-02-05,Standard Class,CUST-0081,Patricia Martinez,Corporate,Boston,Massachusetts,East,Office Supplies,Paper,Easy-staple Paper,3,0.15,15.17,2.91
206,US-2023-1110,2023-02-03,2023-02-05,Standard Class,CUST-0081,Patricia Martinez,Corporate,Boston,Massachusetts,East,Technology,Copiers,Xerox WorkCentre Copier,2,0,5807.36,866.47
207,US-2023-1110,2023-02-03,2023-02-05,Standard Class,CUST-0081,Patricia Martinez,Corporate,Boston,Massachusetts,East,Furniture,Chairs,Novimex Executive Chair,1,0,54.43,-1.08
208,US-2025-1111,2025-05-14,2025-05-21,Standard Class,CUST-0068,Robert Johnson,Corporate,Chicago,Illinois,Central,Technology,Phones,Google Pixel,6,0,5857.38,1308.33
209,US-2023-1112,2023-09-30,2023-10-07,Standard Class,CUST-0347,Matthew Miller,Consumer,Chicago,Illinois,Central,Office Supplies,Supplies,Stanley Bostitch Stapler,4,0,208.44,36.05
210,US-2025-1113,2025-06-25,2025-06-28,First Class,CUST-0045,Sarah Davis,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Globe-Weis Envelope,3,0.15,31.03,2.24
211,US-2025-1113,2025-06-25,2025-06-28,First Class,CUST-0045,Sarah Davis,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Hon Label Maker Tape,1,0.15,21.88,1.87
212,US-2025-1114,2025-11-26,2025-12-02,Standard Class,CUST-0261,Richard Moore,Consumer,Newark,New Jersey,East,Technology,Accessories,SanDisk USB Drive,7,0.1,296.92,41.12
213,US-2025-1114,2025-11-26,2025-12-02,Standard Class,CUST-0261,Richard Moore,Consumer,Newark,New Jersey,East,Office Supplies,Storage,Iris Storage Box,6,0.2,200.06,26.43
214,US-2025-1115,2025-01-18,2025-01-24,Standard Class,CUST-0350,Sarah Anderson,Consumer,Richmond,Virginia,South,Furniture,Bookcases,Sauder Library Bookcase,5,0.3,504.49,33.89
215,US-2025-1115,2025-01-18,2025-01-24,Standard Class,CUST-0350,Sarah Anderson,Consumer,Richmond,Virginia,South,Office Supplies,Labels,Hon Label Maker Tape,9,0.1,190.19,24.83
216,US-2025-1115,2025-01-18,2025-01-24,Standard Class,CUST-0350,Sarah Anderson,Consumer,Richmond,Virginia,South,Office Supplies,Binders,Wilson Jones Binder,2,0.1,56.41,4.56
217,US-2025-1115,2025-01-18,2025-01-24,Standard Class,CUST-0350,Sarah Anderson,Consumer,Richmond,Virginia,South,Technology,Machines,Brother Fax Machine,2,0.1,1749.51,399.51
218,US-2024-1116,2024-05-03,2024-05-05,Standard Class,CUST-0126,Robert Taylor,Consumer,Denver,Colorado,West,Furniture,Chairs,Hon Task Chair,1,0.15,373.45,-25.78
219,US-2024-1116,2024-05-03,2024-05-05,Standard Class,CUST-0126,Robert Taylor,Consumer,Denver,Colorado,West,Technology,Machines,Canon Imageclass Printer,6,0.2,2334.58,40.13
220,US-2023-1117,2023-08-30,2023-09-01,Standard Class,CUST-0172,Jennifer Johnson,Corporate,San Francisco,California,West,Technology,Phones,Motorola Droid,8,0,4729.68,1158.01
221,US-2023-1118,2023-12-08,2023-12-12,Standard Class,CUST-0081,Patricia Martinez,Corporate,Richmond,Virginia,South,Office Supplies,Art,Newell Highlighters,1,0,60.67,4.94
222,US-2023-1118,2023-12-08,2023-12-12,Standard Class,CUST-0081,Patricia Martinez,Corporate,Richmond,Virginia,South,Office Supplies,Binders,GBC Binding Covers,1,0.3,36.39,4.92
223,US-2025-1119,2025-05-08,2025-05-11,First Class,CUST-0165,Barbara Miller,Consumer,Denver,Colorado,West,Technology,Machines,HP LaserJet Printer,9,0,17408.79,1493.61
224,US-2025-1120,2025-11-22,2025-11-24,First Class,CUST-0206,Paul Jones,Consumer,Boston,Massachusetts,East,Office Supplies,Paper,Adams Carbonless Paper,1,0,24.03,6.4
225,US-2025-1120,2025-11-22,2025-11-24,First Class,CUST-0206,Paul Jones,Consumer,Boston,Massachusetts,East,Technology,Accessories,SanDisk USB Drive,6,0.1,991.6,181.61
226,US-2025-1120,2025-11-22,2025-11-24,First Class,CUST-0206,Paul Jones,Consumer,Boston,Massachusetts,East,Office Supplies,Art,Sharpie Markers,1,0,65.54,13.46
227,US-2023-1121,2023-01-20,2023-01-24,First Class,CUST-0001,Daniel Brown,Home Office,Indianapolis,Indiana,Central,Furniture,Chairs,Novimex Executive Chair,8,0.4,2777.52,-484.42
228,US-2023-1121,2023-01-20,2023-01-24,First Class,CUST-0001,Daniel Brown,Home Office,Indianapolis,Indiana,Central,Office Supplies,Storage,SAFCO Storage Bin,9,0.3,687.52,44.42
229,US-2023-1122,2023-06-23,2023-06-29,Second Class,CUST-0049,Linda Hernandez,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Sterilite File Box,3,0,200.49,29.82
230,US-2025-1123,2025-03-15,2025-03-22,Standard Class,CUST-0377,Jennifer Johnson,Corporate,Columbus,Ohio,East,Technology,Accessories,Logitech Mouse,3,0.1,121.8,8.34
231,US-2023-1124,2023-09-05,2023-09-11,Standard Class,CUST-0184,William Rodriguez,Consumer,Boston,Massachusetts,East,Furniture,Chairs,Harbour Creations Office Chair,1,0.2,134.61,-12.51
232,US-2024-1125,2024-05-23,2024-05-27,Second Class,CUST-0203,Karen Taylor,Home Office,Los Angeles,California,West,Technology,Phones,Motorola Droid,8,0.1,4594.97,62.87
233,US-2023-1126,2023-07-28,2023-07-31,First Class,CUST-0063,Lisa Jackson,Consumer,Los Angeles,California,West,Furniture,Furnishings,Advantus Wall Clock,2,0,245.46,37.6
234,US-2023-1126,2023-07-28,2023-07-31,First Class,CUST-0063,Lisa Jackson,Consumer,Los Angeles,California,West,Furniture,Bookcases,Bush Birmingham Bookcase,8,0,3005.04,486.27
235,US-2023-1126,2023-07-28,2023-07-31,First Class,CUST-0063,Lisa Jackson,Consumer,Los Angeles,California,West,Technology,Phones,Apple iPhone,8,0.3,630.9,11.54
236,US-2023-1126,2023-07-28,2023-07-31,First Class,CUST-0063,Lisa Jackson,Consumer,Los Angeles,California,West,Office Supplies,Supplies,Fiskars Scissors,7,0,393.68,48.69
237,US-2024-1127,2024-01-19,2024-01-23,Standard Class,CUST-0144,Michael Moore,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery Shipping Labels,7,0.1,168.34,8.74
238,US-2024-1127,2024-01-19,2024-01-23,Standard Class,CUST-0144,Michael Moore,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Staple Envelope,9,0.5,54.99,0.33
239,US-2023-1128,2023-02-09,2023-02-14,Standard Class,CUST-0366,Richard Hernandez,Corporate,Detroit,Michigan,Central,Technology,Machines,Brother Fax Machine,5,0,3132.55,265.5
240,US-2023-1128,2023-02-09,2023-02-14,Standard Class,CUST-0366,Richard Hernandez,Corporate,Detroit,Michigan,Central,Technology,Machines,HP LaserJet Printer,8,0.2,9939.2,1986.86
241,US-2023-1129,2023-11-23,2023-11-25,Standard Class,CUST-0127,Linda Rodriguez,Home Office,Dallas,Texas,Central,Technology,Phones,Samsung Galaxy,7,0.2,2402.4,387.52
242,US-2023-1129,2023-11-23,2023-11-25,Standard Class,CUST-0127,Linda Rodriguez,Home Office,Dallas,Texas,Central,Furniture,Tables,Bush Computer Table,1,0,656.83,60.37
243,US-2023-1129,2023-11-23,2023-11-25,Standard Class,CUST-0127,Linda Rodriguez,Home Office,Dallas,Texas,Central,Furniture,Chairs,Novimex Executive Chair,9,0.1,1781.84,-120.16
244,US-2024-1130,2024-04-21,2024-04-27,Standard Class,CUST-0113,Richard Lopez,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,Wilson Jones Binder,3,0.2,199.44,14.14
245,US-2023-1131,2023-02-14,2023-02-17,First Class,CUST-0301,Nancy Williams,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,Google Pixel,7,0,4686.22,518.53
246,US-2023-1131,2023-02-14,2023-02-17,First Class,CUST-0301,Nancy Williams,Home Office,Philadelphia,Pennsylvania,East,Technology,Copiers,Xerox WorkCentre Copier,8,0,21615.76,5883.5
247,US-2023-1131,2023-02-14,2023-02-17,First Class,CUST-0301,Nancy Williams,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Bates Stapler,3,0.15,27.28,2.28
248,US-2023-1132,2023-12-30,2024-01-06,Standard Class,CUST-0001,Daniel Brown,Home Office,Minneapolis,Minnesota,Central,Technology,Phones,Samsung Galaxy,6,0.4,3664.37,-274.01
249,US-2023-1132,2023-12-30,2024-01-06,Standard Class,CUST-0001,Daniel Brown,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Supplies,Fiskars Scissors,6,0,365.4,115.32
250,US-2023-1132,2023-12-30,2024-01-06,Standard Class,CUST-0001,Daniel Brown,Home Office,Minneapolis,Minnesota,Central,Furniture,Bookcases,O'Sullivan Bookcase,8,0,515.52,63.56
251,US-2023-1132,2023-12-30,2024-01-06,Standard Class,CUST-0001,Daniel Brown,Home Office,Minneapolis,Minnesota,Central,Office Supplies,Paper,Xerox 1881 Paper,1,0.15,21.25,5.36
252,US-2025-1133,2025-04-27,2025-05-02,Standard Class,CUST-0194,Sarah Miller,Corporate,Miami,Florida,South,Technology,Accessories,Belkin Charger,8,0.2,230.46,5.47
253,US-2025-1133,2025-04-27,2025-05-02,Standard Class,CUST-0194,Sarah Miller,Corporate,Miami,Florida,South,Office Supplies,Paper,Xerox 1881 Paper,6,0,76.2,19.28
254,US-2025-1133,2025-04-27,2025-05-02,Standard Class,CUST-0194,Sarah Miller,Corporate,Miami,Florida,South,Office Supplies,Paper,Easy-staple Paper,8,0.1,310.75,60.1
255,US-2025-1134,2025-06-08,2025-06-11,Standard Class,CUST-0028,Sandra Gonzalez,Consumer,Columbus,Ohio,East,Office Supplies,Labels,Hon Label Maker Tape,5,0,51.65,8.69
256,US-2025-1135,2025-10-02,2025-10-05,Standard Class,CUST-0028,Sandra Gonzalez,Corporate,New York City,New York,East,Office Supplies,Supplies,Fiskars Scissors,2,0,13.86,1.98
257,US-2023-1136,2023-06-17,2023-06-22,Standard Class,CUST-0060,John Davis,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Adams Carbonless Paper,3,0,72.45,8.45
258,US-2023-1136,2023-06-17,2023-06-22,Standard Class,CUST-0060,John Davis,Corporate,Columbus,Georgia,South,Furniture,Furnishings,Seth Thomas Clock,5,0,284.25,-9.83
259,US-2023-1137,2023-07-18,2023-07-20,Standard Class,CUST-0343,Paul Moore,Corporate,Columbus,Georgia,South,Office Supplies,Storage,Sterilite File Box,9,0.1,894.81,220.77
